src_ip,dst_ip,src_port,dst_port,proto,ip_version,service,duration,total_packets,total_bytes,a_to_b_packets,b_to_a_packets,a_to_b_bytes,b_to_a_bytes,a_to_b_packet_ratio,b_to_a_packet_ratio,packets_per_second,bytes_per_second,min_pkt_size,max_pkt_size,mean_pkt_size,std_pkt_size,tcp_syn_count,tcp_ack_count,tcp_fin_count,tcp_rst_count,tcp_psh_count,src_is_private,dst_is_private,both_private
192.168.1.173,223.5.5.5,56531,853,tcp,ipv4,tcp_other,0.32340192794799805,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,34.01340267139274,2405.6752071221413,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56540,tcp,ipv6,tcp_other,0.32328009605407715,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,21.65304974058491,1924.0281340919735,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.5.5.5,56543,853,tcp,ipv4,tcp_other,0.32325005531311035,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,34.02938319483054,2406.805465961651,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
192.168.1.173,223.6.6.6,56556,853,tcp,ipv4,tcp_other,0.32305097579956055,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,21.668406921461223,1492.0245908777586,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
2406:da14:dd5:18a5:92a0:b82d:cba2:d736,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56939,tcp,ipv6,tcp_other,0.31870603561401367,35,19015,19,16,12099,6916,0.5428571428571428,0.45714285714285713,109.81906863661867,59663.131146437256,86,1506,543.2857142857143,585.8703694469608,2,34,0,0,13,0,0,0
120.53.53.53,192.168.1.173,853,56297,tcp,ipv4,tcp_other,0.3017120361328125,20,5953,10,10,3782,2171,0.5,0.5,66.28837303393516,19730.7342335508,54,1506,297.65,507.7189453821868,4,16,3,2,3,0,1,0
1.12.12.21,192.168.1.173,853,56310,tcp,ipv4,tcp_other,0.29575300216674805,7,482,3,4,206,276,0.42857142857142855,0.5714285714285714,23.668398794658188,1629.7383170036067,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,0,1,0
192.168.1.173,223.5.5.5,56319,853,tcp,ipv4,tcp_other,0.29389190673828125,17,7716,9,8,3493,4223,0.5294117647058824,0.47058823529411764,57.84439656291374,26254.550816437786,54,1506,453.88235294117646,612.1976691879589,2,13,2,3,3,1,0,0
111.124.203.37,192.168.1.173,443,56597,tcp,ipv4,https,0.29228711128234863,7,426,3,4,186,240,0.42857142857142855,0.5714285714285714,23.94905464455467,1457.4710397971844,54,78,60.857142857142854,8.131571126147287,2,6,2,0,0,0,1,0
240e:393:3219:9550:709f:cf42:167a:72bc,240e:938:a07:6:0:14:203:54,56598,443,tcp,ipv6,https,0.2920699119567871,7,554,4,3,320,234,0.5714285714285714,0.42857142857142855,23.96686448495139,1896.8061320947243,74,98,79.14285714285714,8.741176309016248,2,6,2,0,0,0,0,0
240e:393:3219:9550:709f:cf42:167a:72bc,240e:938:a07:6:0:14:203:37,56599,443,tcp,ipv6,https,0.29177403450012207,10,776,5,5,394,382,0.5,0.5,34.273097731716824,2659.5923839812253,74,98,77.6,7.683749084919476,2,8,2,1,0,0,0,0
192.168.1.173,223.5.5.5,56334,853,tcp,ipv4,tcp_other,0.2896308898925781,16,7648,9,7,3493,4155,0.5625,0.4375,55.242726374711886,26406.02320711228,54,1506,478.0,622.9956861808917,2,12,2,3,4,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56318,tcp,ipv6,tcp_other,0.28821301460266113,17,8062,8,9,4386,3676,0.47058823529411764,0.5294117647058824,58.984151091985545,27972.366241387495,74,1506,474.2352941176471,604.5742818576862,2,13,2,3,3,0,0,0
192.168.1.173,223.5.5.5,56470,853,tcp,ipv4,tcp_other,0.2849001884460449,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,38.61001307158913,2730.780924517849,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
192.168.1.173,223.5.5.5,56350,853,tcp,ipv4,tcp_other,0.284822940826416,16,7650,9,7,3493,4157,0.5625,0.4375,56.17525032771543,26858.791562938943,54,1506,478.125,623.07231472358,2,12,2,3,3,1,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56527,tcp,ipv6,tcp_other,0.2847421169281006,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,24.583648093645206,2184.43273060676,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.5.5.5,56528,853,tcp,ipv4,tcp_other,0.28472208976745605,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,38.63416431434646,2732.48907605105,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
192.168.1.173,223.6.6.6,56539,853,tcp,ipv4,tcp_other,0.2845418453216553,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,24.600951020356863,1693.9511988302868,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.5.5.5,56546,853,tcp,ipv4,tcp_other,0.2844359874725342,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,38.673024808656415,2735.2375728304264,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
192.168.1.173,223.5.5.5,56561,853,tcp,ipv4,tcp_other,0.28418397903442383,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,38.70731924218552,2737.663124583667,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56499,tcp,ipv6,tcp_other,0.283858060836792,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,24.660212147453315,2191.235993673709,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.6.6.6,56535,853,tcp,ipv4,tcp_other,0.2829570770263672,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,24.738734487802578,1703.438574731549,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
111.124.203.34,192.168.1.173,443,56395,tcp,ipv4,https,0.2829439640045166,7,426,3,4,186,240,0.42857142857142855,0.5714285714285714,24.739881003039386,1505.5984724706825,54,78,60.857142857142854,8.131571126147287,2,6,2,0,0,0,1,0
192.168.1.173,223.5.5.5,56544,853,tcp,ipv4,tcp_other,0.28287196159362793,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,38.886851627247985,2750.3609605453576,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
192.168.1.173,223.5.5.5,56471,853,tcp,ipv4,tcp_other,0.28194689750671387,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,39.01443887935692,2759.38485892179,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56477,tcp,ipv6,tcp_other,0.28177309036254883,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,24.84268455512666,2207.449970469826,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56482,tcp,ipv6,tcp_other,0.2816629409790039,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,24.85239973590208,2208.3132336758704,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.6.6.6,56485,853,tcp,ipv4,tcp_other,0.2809760570526123,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,24.913154784178857,1715.4486579963157,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.5.5.5,56514,853,tcp,ipv4,tcp_other,0.280379056930542,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,39.232602179431034,2774.814954145213,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
192.168.1.173,223.6.6.6,56518,853,tcp,ipv4,tcp_other,0.280228853225708,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,24.979583363465817,1720.022740170075,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.5.5.5,56483,853,tcp,ipv4,tcp_other,0.28021693229675293,11,778,6,5,420,358,0.5454545454545454,0.45454545454545453,39.25530091932801,2776.420374112472,66,78,70.72727272727273,5.3443412569813775,4,9,3,0,0,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56444,tcp,ipv6,tcp_other,0.27756309509277344,15,6518,8,7,4398,2120,0.5333333333333333,0.4666666666666667,54.04176659359689,23482.948977137636,74,1506,434.53333333333336,573.7300023142902,2,13,2,1,2,0,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56356,tcp,ipv6,tcp_other,0.27707910537719727,14,6384,7,7,4288,2096,0.5,0.5,50.527086771632675,23040.3515678645,74,1506,456.0,588.1408966274274,2,11,2,2,2,0,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56460,tcp,ipv6,tcp_other,0.2764170169830322,15,6519,8,7,4399,2120,0.5333333333333333,0.4666666666666667,54.2658341505826,23583.9315218432,74,1506,434.6,573.7869290947642,2,13,2,1,2,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56468,tcp,ipv6,tcp_other,0.2756619453430176,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,25.39342161026111,2256.3868916546303,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.6.6.6,56473,853,tcp,ipv4,tcp_other,0.275540828704834,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,25.40458353450976,1749.2870376619578,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56437,tcp,ipv6,tcp_other,0.2751500606536865,15,6517,8,7,4397,2120,0.5333333333333333,0.4666666666666667,54.51570668152432,23685.2573628996,74,1506,434.46666666666664,573.6731783477031,2,13,2,1,2,0,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56457,tcp,ipv6,tcp_other,0.2733731269836426,14,6419,7,7,4299,2120,0.5,0.5,51.212056409764436,23480.727863876993,74,1506,458.5,586.4674817437513,2,12,2,1,2,0,0,0
192.168.1.173,223.5.5.5,56443,853,tcp,ipv4,tcp_other,0.2721540927886963,15,6190,7,8,1957,4233,0.4666666666666667,0.5333333333333333,55.115834732811386,22744.467799740167,54,1506,412.6666666666667,580.2077405742034,2,13,2,1,3,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56452,tcp,ipv6,tcp_other,0.2714869976043701,14,6421,7,7,4301,2120,0.5,0.5,51.56784716593235,23651.2247608894,74,1506,458.64285714285717,586.5808441593484,2,12,2,1,2,0,0,0
192.168.1.173,223.6.6.6,56466,853,tcp,ipv4,tcp_other,0.27034997940063477,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,25.892363726155935,1782.874188001023,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.5.5.5,56469,853,tcp,ipv4,tcp_other,0.270251989364624,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,25.901751977690715,1783.520636178132,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.6.6.6,56472,853,tcp,ipv4,tcp_other,0.2701702117919922,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,25.909592155146242,1784.0604883972128,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.6.6.6,56474,853,tcp,ipv4,tcp_other,0.270143985748291,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,25.91210750300512,1784.2336880640669,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
111.124.203.37,192.168.1.173,443,56601,tcp,ipv4,https,0.26340293884277344,7,426,3,4,186,240,0.42857142857142855,0.5714285714285714,26.575253984460424,1617.294028197163,54,78,60.857142857142854,8.131571126147287,2,6,2,0,0,0,1,0
240e:393:3219:9550:709f:cf42:167a:72bc,240e:938:a07:6:0:14:203:54,56602,443,tcp,ipv6,https,0.2633380889892578,7,554,4,3,320,234,0.5714285714285714,0.42857142857142855,26.581798428276535,2103.7594756093144,74,98,79.14285714285714,8.741176309016248,2,6,2,0,0,0,0,0
2406:da14:dd5:18a5:92a0:b82d:cba2:d736,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56260,tcp,ipv6,tcp_other,0.23900413513183594,9,782,4,5,340,442,0.4444444444444444,0.5555555555555556,37.65625224448754,3271.9099172432507,74,98,86.88888888888889,6.190394789859647,2,7,2,1,0,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56403,tcp,ipv6,tcp_other,0.23669791221618652,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,29.573560385300716,2627.8220799510063,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,443,56427,tcp,ipv6,https,0.23565101623535156,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,29.704942978089665,2639.496361767396,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.5.5.5,56416,853,tcp,ipv4,tcp_other,0.23429489135742188,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,29.876878490369428,2057.2364903368666,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56418,tcp,ipv6,tcp_other,0.23420500755310059,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,29.888344716168852,2655.7929162081464,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56435,tcp,ipv6,tcp_other,0.23419690132141113,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,29.88937923817028,2655.8848408774165,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.5.5.5,56422,853,tcp,ipv4,tcp_other,0.23412203788757324,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,29.898936738973035,2058.755358312143,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.6.6.6,56424,853,tcp,ipv4,tcp_other,0.23399806022644043,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,29.914777896988056,2059.846135192606,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56438,tcp,ipv6,tcp_other,0.23388385772705078,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,29.92938490081347,2659.439629757997,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56355,tcp,ipv6,tcp_other,0.23373103141784668,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,29.94895439230715,2661.1785188592926,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.6.6.6,56415,443,tcp,ipv4,https,0.23331689834594727,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,30.00211321865273,2065.859795912945,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56381,tcp,ipv6,tcp_other,0.23298001289367676,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,30.04549580480337,2669.7569129410995,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56387,tcp,ipv6,tcp_other,0.23261785507202148,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,30.092273002142118,2673.9134010474854,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.5.5.5,56390,853,tcp,ipv4,tcp_other,0.23251008987426758,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,30.10622035278266,2073.0283157201775,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56371,tcp,ipv6,tcp_other,0.2323448657989502,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,30.127629357892307,2677.0550658012876,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56352,tcp,ipv6,tcp_other,0.2303628921508789,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,30.386838499211354,2700.0876495013517,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
192.168.1.173,223.5.5.5,56353,853,tcp,ipv4,tcp_other,0.23017597198486328,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,30.41151489287653,2094.0500254809267,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.5.5.5,56412,443,tcp,ipv4,https,0.22910690307617188,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,30.553422467906557,2103.82137564728,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.6.6.6,56385,853,tcp,ipv4,tcp_other,0.22878193855285645,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,30.596820904123778,2106.809667969666,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.5.5.5,56369,853,tcp,ipv4,tcp_other,0.22709393501281738,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,30.82424900341312,2122.4697170921604,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.6.6.6,56370,853,tcp,ipv4,tcp_other,0.22701001167297363,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,30.835644421198783,2123.254373002545,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.5.5.5,56398,853,tcp,ipv4,tcp_other,0.22429490089416504,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,31.20891278443728,2148.9565660141097,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.6.6.6,56400,853,tcp,ipv4,tcp_other,0.2242259979248047,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,31.218503049532575,2149.6169242678143,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,209.9.200.159,53453,6001,tcp,ipv4,custom_tcp_6001,0.21610713005065918,6,408,3,3,222,186,0.5,0.5,27.764007594721647,1887.952516441072,60,90,68.0,10.198039027185569,0,4,2,2,1,1,0,0
120.53.53.53,192.168.1.173,853,56525,tcp,ipv4,tcp_other,0.2151658535003662,9,618,3,6,222,396,0.3333333333333333,0.6666666666666666,41.82819835762036,2872.202953889931,54,78,68.66666666666667,10.498677165349058,6,3,0,3,0,0,1,0
120.53.53.53,192.168.1.173,853,56542,tcp,ipv4,tcp_other,0.21286988258361816,6,412,2,4,148,264,0.3333333333333333,0.6666666666666666,28.186232487083366,1935.4546307797245,54,78,68.66666666666667,10.498677165349058,4,2,0,2,0,0,1,0
120.53.53.53,192.168.1.173,853,56549,tcp,ipv4,tcp_other,0.21278905868530273,7,490,2,5,148,342,0.2857142857142857,0.7142857142857143,32.896428243298054,2302.7499770308636,54,78,70.0,10.253919111386478,5,2,0,2,0,0,1,0
120.53.53.53,192.168.1.173,853,56517,tcp,ipv4,tcp_other,0.21140289306640625,7,474,2,5,132,342,0.2857142857142857,0.7142857142857143,33.11212963297124,2242.164206575481,54,78,67.71428571428571,9.995917534020561,5,2,0,2,0,0,1,0
120.53.53.53,192.168.1.173,853,56523,tcp,ipv4,tcp_other,0.21130609512329102,7,490,2,5,148,342,0.2857142857142857,0.7142857142857143,33.12729808345425,2318.9108658417977,54,78,70.0,10.253919111386478,5,2,0,2,0,0,1,0
120.53.53.53,192.168.1.173,853,56562,tcp,ipv4,tcp_other,0.21022391319274902,7,474,2,5,132,342,0.2857142857142857,0.7142857142857143,33.29782941287881,2254.7387345292223,54,78,67.71428571428571,9.995917534020561,5,2,0,2,0,0,1,0
120.53.53.53,192.168.1.173,853,56564,tcp,ipv4,tcp_other,0.2101151943206787,7,474,2,5,132,342,0.2857142857142857,0.7142857142857143,33.31505854505967,2255.905392908326,54,78,67.71428571428571,9.995917534020561,5,2,0,2,0,0,1,0
120.53.53.53,192.168.1.173,853,56567,tcp,ipv4,tcp_other,0.21011090278625488,6,412,2,4,148,264,0.3333333333333333,0.6666666666666666,28.556347721297357,1960.8692101957517,54,78,68.66666666666667,10.498677165349058,4,2,0,2,0,0,1,0
192.168.1.173,223.252.215.2,56631,443,tcp,ipv4,https,0.19377493858337402,42,29268,17,25,5454,23814,0.40476190476190477,0.5952380952380952,216.7462949907167,151041.2038521023,66,1506,696.8571428571429,652.7404709752411,2,41,2,0,17,1,0,0
240e:393:3219:9550:709f:cf42:167a:72bc,240e:938:a07:6:0:14:203:34,56924,443,tcp,ipv6,https,0.17612695693969727,26,12650,14,12,5724,6926,0.5384615384615384,0.46153846153846156,147.6207870263831,71823.19061091333,74,1506,486.53846153846155,582.2541891892255,2,25,0,0,9,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,443,56309,tcp,ipv6,https,0.17371702194213867,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,40.295417925892984,3580.5357071293483,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200:baba::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56299,tcp,ipv6,tcp_other,0.17309284210205078,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,40.440724844491214,3593.447264753362,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2400:3200::1,240e:393:3219:9550:709f:cf42:167a:72bc,853,56314,tcp,ipv6,tcp_other,0.17215919494628906,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,40.66004143539292,3612.935110402056,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2406:da14:1cb0:deb9:1592:7d40:41d9:5445,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56940,tcp,ipv6,tcp_other,0.17033910751342773,6,536,2,4,180,356,0.3333333333333333,0.6666666666666666,35.22385485979503,3146.664367475023,86,98,89.33333333333333,4.853406592853783,2,5,2,0,0,0,0,0
192.168.1.173,223.6.6.6,56307,443,tcp,ipv4,https,0.17013120651245117,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,41.14471497319159,2833.107516725478,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
2406:da14:dd5:18fa:9272:277f:67e9:d954,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56215,tcp,ipv6,tcp_other,0.1686089038848877,6,536,2,4,180,356,0.3333333333333333,0.6666666666666666,35.58530932682124,3178.9542998626976,86,98,89.33333333333333,4.853406592853783,2,5,2,0,0,0,0,0
2406:da14:1cb0:deb9:1592:7d40:41d9:5445,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56767,tcp,ipv6,tcp_other,0.16812396049499512,6,536,2,4,180,356,0.3333333333333333,0.6666666666666666,35.687952998101146,3188.1238011637024,86,98,89.33333333333333,4.853406592853783,2,5,2,0,0,0,0,0
192.168.1.173,223.5.5.5,56306,443,tcp,ipv4,https,0.16615986824035645,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,42.128102737023355,2900.820788463608,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
192.168.1.173,223.6.6.6,56313,853,tcp,ipv4,tcp_other,0.16579389572143555,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,42.22109607558349,2907.2240440616056,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
2406:da14:dd5:18a5:92a0:b82d:cba2:d736,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56757,tcp,ipv6,tcp_other,0.1654360294342041,6,536,2,4,180,356,0.3333333333333333,0.6666666666666666,36.26779499314732,3239.923019387827,86,98,89.33333333333333,4.853406592853783,2,5,2,0,0,0,0,0
192.168.1.173,223.252.215.4,56346,443,tcp,ipv4,https,0.16532015800476074,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,42.34208389637772,2915.554919722009,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
2406:da14:dd5:18fa:9272:277f:67e9:d954,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56273,tcp,ipv6,tcp_other,0.1650688648223877,6,536,2,4,180,356,0.3333333333333333,0.6666666666666666,36.34846587486947,3247.1296181550056,86,98,89.33333333333333,4.853406592853783,2,5,2,0,0,0,0,0
2406:da14:dd5:18a5:92a0:b82d:cba2:d736,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56754,tcp,ipv6,tcp_other,0.1648550033569336,6,536,2,4,180,356,0.3333333333333333,0.6666666666666666,36.39561965255723,3251.342022295112,86,98,89.33333333333333,4.853406592853783,2,5,2,0,0,0,0,0
2406:da14:1cb0:deb9:1592:7d40:41d9:5445,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56813,tcp,ipv6,tcp_other,0.16420793533325195,7,622,3,4,266,356,0.42857142857142855,0.5714285714285714,42.62887774451243,3787.8802795838187,86,98,88.85714285714286,4.642307659791841,2,6,2,0,0,0,0,0
2406:da14:1cb0:deb9:1592:7d40:41d9:5445,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56756,tcp,ipv6,tcp_other,0.16400980949401855,6,536,2,4,180,356,0.3333333333333333,0.6666666666666666,36.58317766791151,3268.0972050000946,86,98,89.33333333333333,4.853406592853783,2,5,2,0,0,0,0,0
2406:da14:dd5:18a5:92a0:b82d:cba2:d736,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56239,tcp,ipv6,tcp_other,0.16314911842346191,6,536,2,4,180,356,0.3333333333333333,0.6666666666666666,36.77617174998575,3285.3380096653937,86,98,89.33333333333333,4.853406592853783,2,5,2,0,0,0,0,0
2406:da14:dd5:18fa:9272:277f:67e9:d954,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56765,tcp,ipv6,tcp_other,0.16268205642700195,6,536,2,4,180,356,0.3333333333333333,0.6666666666666666,36.88175654880719,3294.7702516934423,86,98,89.33333333333333,4.853406592853783,2,5,2,0,0,0,0,0
2406:da14:dd5:18fa:9272:277f:67e9:d954,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56237,tcp,ipv6,tcp_other,0.16237187385559082,6,536,2,4,180,356,0.3333333333333333,0.6666666666666666,36.95221258169527,3301.064323964777,86,98,89.33333333333333,4.853406592853783,2,5,2,0,0,0,0,0
2406:da14:dd5:18fa:9272:277f:67e9:d954,240e:393:3219:9550:709f:cf42:167a:72bc,7001,56847,tcp,ipv6,tcp_other,0.16218805313110352,8,708,4,4,352,356,0.5,0.5,49.32545798261268,4365.303031461222,86,98,88.5,4.444097208657794,2,7,2,0,0,0,0,0
192.168.1.173,223.5.5.5,56377,853,tcp,ipv4,tcp_other,0.16194605827331543,7,482,4,3,276,206,0.5714285714285714,0.42857142857142855,43.22426908462409,2976.2996712555446,66,78,68.85714285714286,4.642307659791939,2,6,2,0,0,1,0,0
